#,dates,pressure_differential_V,temperature_stream_C
2276,03/09/2021 06:15:00,1.42836,16.093
2277,03/09/2021 06:30:00,1.42508,16.056
2278,03/09/2021 06:45:00,1.42824,16.015
2279,03/09/2021 07:00:00,1.42649,15.976
2280,03/09/2021 07:15:00,1.42359,15.931
2281,03/09/2021 07:30:00,1.42771,15.888
2282,03/09/2021 07:45:00,1.42802,15.842
2283,03/09/2021 08:00:00,1.42638,15.8
2284,03/09/2021 08:15:00,1.4255,15.763
2285,03/09/2021 08:30:00,1.4271,15.739
2286,03/09/2021 08:45:00,1.42565,15.716
2287,03/09/2021 09:00:00,1.42103,15.697
2288,03/09/2021 09:15:00,1.42649,15.684
2289,03/09/2021 09:30:00,1.42187,15.678
2290,03/09/2021 09:45:00,1.42588,15.678
2291,03/09/2021 10:00:00,1.42397,15.71
2292,03/09/2021 10:15:00,1.42836,15.731
2293,03/09/2021 10:30:00,1.42744,15.739
2294,03/09/2021 10:45:00,1.42248,15.785
2295,03/09/2021 11:00:00,1.42199,15.858
2296,03/09/2021 11:15:00,1.42493,15.885
2297,03/09/2021 11:30:00,1.425,15.925
2298,03/09/2021 11:45:00,1.42287,15.985
2299,03/09/2021 12:00:00,1.42634,16.065
2300,03/09/2021 12:15:00,1.42947,16.144
2301,03/09/2021 12:30:00,1.42607,16.21
2302,03/09/2021 12:45:00,1.42264,16.309
2303,03/09/2021 13:00:00,1.43423,16.435
2304,03/09/2021 13:15:00,1.42641,16.461
2305,03/09/2021 13:30:00,1.42985,16.603
2306,03/09/2021 13:45:00,1.4284,16.74
2307,03/09/2021 14:00:00,1.43004,16.854
2308,03/09/2021 14:15:00,1.42561,16.991
2309,03/09/2021 14:30:00,1.4258,17.121
2310,03/09/2021 14:45:00,1.42573,17.22
2311,03/09/2021 15:00:00,1.42428,17.341
2312,03/09/2021 15:15:00,1.42489,17.384
2313,03/09/2021 15:30:00,1.42985,17.442
2314,03/09/2021 15:45:00,1.42779,17.483
2315,03/09/2021 16:00:00,1.42844,17.535
2316,03/09/2021 16:15:00,1.42828,17.596
2317,03/09/2021 16:30:00,1.41997,17.65
2318,03/09/2021 16:45:00,1.42634,17.68
2319,03/09/2021 17:00:00,1.42657,17.744
2320,03/09/2021 17:15:00,1.42687,17.752
2321,03/09/2021 17:30:00,1.4247,17.729
2322,03/09/2021 17:45:00,1.42443,17.681
2323,03/09/2021 18:00:00,1.4263,17.653
2324,03/09/2021 18:15:00,1.42584,17.66
2325,03/09/2021 18:30:00,1.42741,17.687
2326,03/09/2021 18:45:00,1.41756,17.72
2327,03/09/2021 19:00:00,1.42851,17.735
2328,03/09/2021 19:15:00,1.42592,17.726
2329,03/09/2021 19:30:00,1.43072,17.697
2330,03/09/2021 19:45:00,1.42649,17.654
2331,03/09/2021 20:00:00,1.42893,17.604
2332,03/09/2021 20:15:00,1.43095,17.553
2333,03/09/2021 20:30:00,1.42607,17.513
2334,03/09/2021 20:45:00,1.42851,17.485
2335,03/09/2021 21:00:00,1.4303,17.458
2336,03/09/2021 21:15:00,1.42618,17.434
2337,03/09/2021 21:30:00,1.42576,17.419
2338,03/09/2021 21:45:00,1.42679,17.408
2339,03/09/2021 22:00:00,1.42439,17.393
2340,03/09/2021 22:15:00,1.42908,17.372
2341,03/09/2021 22:30:00,1.42683,17.347
2342,03/09/2021 22:45:00,1.42554,17.317
2343,03/09/2021 23:00:00,1.42473,17.287
2344,03/09/2021 23:15:00,1.43004,17.256
2345,03/09/2021 23:30:00,1.42885,17.226
2346,03/09/2021 23:45:00,1.42954,17.198
2347,04/09/2021 00:00:00,1.43462,17.173
2348,04/09/2021 00:15:00,1.42672,17.143
2349,04/09/2021 00:30:00,1.43191,17.115
2350,04/09/2021 00:45:00,1.43076,17.086
2351,04/09/2021 01:00:00,1.42618,17.064
2352,04/09/2021 01:15:00,1.42252,17.049
2353,04/09/2021 01:30:00,1.42618,17.036
2354,04/09/2021 01:45:00,1.42752,17.028
2355,04/09/2021 02:00:00,1.42874,17.021
2356,04/09/2021 02:15:00,1.42897,17.015
2357,04/09/2021 02:30:00,1.42714,17.013
2358,04/09/2021 02:45:00,1.43248,17.01
2359,04/09/2021 03:00:00,1.42889,17.009
2360,04/09/2021 03:15:00,1.42947,17.006
2361,04/09/2021 03:30:00,1.43175,17.005
2362,04/09/2021 03:45:00,1.4292,17.005
2363,04/09/2021 04:00:00,1.42462,17.005
2364,04/09/2021 04:15:00,1.42462,17.005
2365,04/09/2021 04:30:00,1.42641,17
2366,04/09/2021 04:45:00,1.4313,16.993
2367,04/09/2021 05:00:00,1.42988,16.985
2368,04/09/2021 05:15:00,1.43179,16.976
2369,04/09/2021 05:30:00,1.43107,16.967
2370,04/09/2021 05:45:00,1.42546,16.954
2371,04/09/2021 06:00:00,1.42721,16.941
2372,04/09/2021 06:15:00,1.43294,16.924
2373,04/09/2021 06:30:00,1.43004,16.905
2374,04/09/2021 06:45:00,1.42943,16.881
2375,04/09/2021 07:00:00,1.43011,16.86
2376,04/09/2021 07:15:00,1.42725,16.836
2377,04/09/2021 07:30:00,1.42615,16.811
2378,04/09/2021 07:45:00,1.43015,16.787
2379,04/09/2021 08:00:00,1.42943,16.761
2380,04/09/2021 08:15:00,1.42935,16.732
2381,04/09/2021 08:30:00,1.42996,16.704
2382,04/09/2021 08:45:00,1.42939,16.68
2383,04/09/2021 09:00:00,1.42702,16.658
2384,04/09/2021 09:15:00,1.42832,16.646
2385,04/09/2021 09:30:00,1.43137,16.64
2386,04/09/2021 09:45:00,1.42794,16.641
2387,04/09/2021 10:00:00,1.42531,16.646
2388,04/09/2021 10:15:00,1.42863,16.656
2389,04/09/2021 10:30:00,1.42821,16.671
2390,04/09/2021 10:45:00,1.4258,16.695
2391,04/09/2021 11:00:00,1.43042,16.722
2392,04/09/2021 11:15:00,1.42683,16.762
2393,04/09/2021 11:30:00,1.42576,16.819
2394,04/09/2021 11:45:00,1.42679,16.848
2395,04/09/2021 12:00:00,1.42367,16.89
2396,04/09/2021 12:15:00,1.43164,16.96
2397,04/09/2021 12:30:00,1.42813,17.063
2398,04/09/2021 12:45:00,1.43107,17.104
2399,04/09/2021 13:00:00,1.42721,17.217
2400,04/09/2021 13:15:00,1.42741,17.376
2401,04/09/2021 13:30:00,1.42885,17.488
2402,04/09/2021 13:45:00,1.42584,17.611
2403,04/09/2021 14:00:00,1.42954,17.738
2404,04/09/2021 14:15:00,1.42527,17.851
2405,04/09/2021 14:30:00,1.42687,17.958
2406,04/09/2021 14:45:00,1.43027,18.065
2407,04/09/2021 15:00:00,1.43214,18.169
2408,04/09/2021 15:15:00,1.43027,18.273
2409,04/09/2021 15:30:00,1.42531,18.368
2410,04/09/2021 15:45:00,1.42626,18.473
2411,04/09/2021 16:00:00,1.42737,18.546
2412,04/09/2021 16:15:00,1.42554,18.611
2413,04/09/2021 16:30:00,1.42844,18.662
2414,04/09/2021 16:45:00,1.42821,18.668
2415,04/09/2021 17:00:00,1.42695,18.68
2416,04/09/2021 17:15:00,1.43019,18.658
2417,04/09/2021 17:30:00,1.43229,18.693
2418,04/09/2021 17:45:00,1.4313,18.705
2419,04/09/2021 18:00:00,1.42885,18.684
2420,04/09/2021 18:15:00,1.43122,18.649
2421,04/09/2021 18:30:00,1.43023,18.635
2422,04/09/2021 18:45:00,1.42905,18.637
2423,04/09/2021 19:00:00,1.42866,18.603
2424,04/09/2021 19:15:00,1.4295,18.592
2425,04/09/2021 19:30:00,1.42485,18.591
2426,04/09/2021 19:45:00,1.43206,18.58
2427,04/09/2021 20:00:00,1.42821,18.574
2428,04/09/2021 20:15:00,1.43286,18.567
2429,04/09/2021 20:30:00,1.43061,18.546
2430,04/09/2021 20:45:00,1.42885,18.521
2431,04/09/2021 21:00:00,1.42477,18.488
2432,04/09/2021 21:15:00,1.43229,18.454
2433,04/09/2021 21:30:00,1.42142,18.418
2434,04/09/2021 21:45:00,1.42969,18.375
2435,04/09/2021 22:00:00,1.42676,18.331
2436,04/09/2021 22:15:00,1.4308,18.287
2437,04/09/2021 22:30:00,1.42771,18.246
2438,04/09/2021 22:45:00,1.43023,18.204
2439,04/09/2021 23:00:00,1.43023,18.163
2440,04/09/2021 23:15:00,1.42996,18.125
2441,04/09/2021 23:30:00,1.43057,18.087
2442,04/09/2021 23:45:00,1.43484,18.045
2443,05/09/2021 00:00:00,1.42824,18.008
2444,05/09/2021 00:15:00,1.43378,17.969
2445,05/09/2021 00:30:00,1.43389,17.928
2446,05/09/2021 00:45:00,1.43053,17.888
2447,05/09/2021 01:00:00,1.43668,17.849
2448,05/09/2021 01:15:00,1.43313,17.807
2449,05/09/2021 01:30:00,1.43484,17.767
2450,05/09/2021 01:45:00,1.43172,17.73
2451,05/09/2021 02:00:00,1.42424,17.696
2452,05/09/2021 02:15:00,1.43442,17.666
2453,05/09/2021 02:30:00,1.43454,17.635
2454,05/09/2021 02:45:00,1.43294,17.605
2455,05/09/2021 03:00:00,1.42882,17.579
2456,05/09/2021 03:15:00,1.42985,17.549
2457,05/09/2021 03:30:00,1.4342,17.521
2458,05/09/2021 03:45:00,1.42958,17.494
2459,05/09/2021 04:00:00,1.43008,17.47
2460,05/09/2021 04:15:00,1.43328,17.443
2461,05/09/2021 04:30:00,1.42992,17.421
2462,05/09/2021 04:45:00,1.43133,17.397
2463,05/09/2021 05:00:00,1.42828,17.375
2464,05/09/2021 05:15:00,1.43339,17.351
2465,05/09/2021 05:30:00,1.43336,17.329
2466,05/09/2021 05:45:00,1.43206,17.306
2467,05/09/2021 06:00:00,1.43339,17.284
2468,05/09/2021 06:15:00,1.42992,17.262
2469,05/09/2021 06:30:00,1.42988,17.238
2470,05/09/2021 06:45:00,1.42847,17.214
2471,05/09/2021 07:00:00,1.43256,17.189
2472,05/09/2021 07:15:00,1.42962,17.162
2473,05/09/2021 07:30:00,1.42741,17.135
2474,05/09/2021 07:45:00,1.43172,17.103
2475,05/09/2021 08:00:00,1.4379,17.076
2476,05/09/2021 08:15:00,1.43305,17.048
2477,05/09/2021 08:30:00,1.43771,17.022
2478,05/09/2021 08:45:00,1.42916,16.997
2479,05/09/2021 09:00:00,1.43172,16.976
2480,05/09/2021 09:15:00,1.42844,16.955
2481,05/09/2021 09:30:00,1.42874,16.948
2482,05/09/2021 09:45:00,1.43217,16.947
2483,05/09/2021 10:00:00,1.42744,16.975
2484,05/09/2021 10:15:00,1.42908,17.013
2485,05/09/2021 10:30:00,1.42947,17.061
2486,05/09/2021 10:45:00,1.43248,17.121
2487,05/09/2021 11:00:00,1.43175,17.195
2488,05/09/2021 11:15:00,1.43091,17.272
2489,05/09/2021 11:30:00,1.43214,17.364
2490,05/09/2021 11:45:00,1.43545,17.466
2491,05/09/2021 12:00:00,1.43057,17.568
2492,05/09/2021 12:15:00,1.4276,17.681
2493,05/09/2021 12:30:00,1.43328,17.796
2494,05/09/2021 12:45:00,1.43156,17.917
2495,05/09/2021 13:00:00,1.43355,18.038
2496,05/09/2021 13:15:00,1.43153,18.163
2497,05/09/2021 13:30:00,1.43523,18.212
2498,05/09/2021 13:45:00,1.43053,18.282
2499,05/09/2021 14:00:00,1.43919,18.337
2500,05/09/2021 14:15:00,1.43328,18.369
2501,05/09/2021 14:30:00,1.43236,18.458
2502,05/09/2021 14:45:00,1.43175,18.546
2503,05/09/2021 15:00:00,1.42859,18.58
2504,05/09/2021 15:15:00,1.43015,18.714
2505,05/09/2021 15:30:00,1.43317,18.794
2506,05/09/2021 15:45:00,1.43629,18.855
2507,05/09/2021 16:00:00,1.42836,18.916
2508,05/09/2021 16:15:00,1.43088,18.996
2509,05/09/2021 16:30:00,1.43011,19.115
2510,05/09/2021 16:45:00,1.42916,19.207
2511,05/09/2021 17:00:00,1.43091,19.246
2512,05/09/2021 17:15:00,1.43137,19.297
2513,05/09/2021 17:30:00,1.43057,19.356
2514,05/09/2021 17:45:00,1.43275,19.386
2515,05/09/2021 18:00:00,1.43103,19.38
2516,05/09/2021 18:15:00,1.43141,19.359
2517,05/09/2021 18:30:00,1.43595,19.301
2518,05/09/2021 18:45:00,1.43603,19.234
2519,05/09/2021 19:00:00,1.43435,19.185
2520,05/09/2021 19:15:00,1.43317,19.138
2521,05/09/2021 19:30:00,1.43156,19.097
2522,05/09/2021 19:45:00,1.43236,19.062
2523,05/09/2021 20:00:00,1.4329,19.029
2524,05/09/2021 20:15:00,1.4358,18.99
2525,05/09/2021 20:30:00,1.43214,18.946
2526,05/09/2021 20:45:00,1.43629,18.9
2527,05/09/2021 21:00:00,1.43248,18.854
2528,05/09/2021 21:15:00,1.4342,18.809
2529,05/09/2021 21:30:00,1.4305,18.759
2530,05/09/2021 21:45:00,1.4324,18.715
2531,05/09/2021 22:00:00,1.43145,18.674
2532,05/09/2021 22:15:00,1.43507,18.638
2533,05/09/2021 22:30:00,1.43477,18.604
2534,05/09/2021 22:45:00,1.43217,18.571
2535,05/09/2021 23:00:00,1.4284,18.543
2536,05/09/2021 23:15:00,1.43168,18.515
2537,05/09/2021 23:30:00,1.43404,18.487
2538,05/09/2021 23:45:00,1.43458,18.46
2539,06/09/2021 00:00:00,1.4313,18.429
2540,06/09/2021 00:15:00,1.43656,18.394
2541,06/09/2021 00:30:00,1.43553,18.36
2542,06/09/2021 00:45:00,1.43153,18.322
2543,06/09/2021 01:00:00,1.43046,18.282
2544,06/09/2021 01:15:00,1.43187,18.247
2545,06/09/2021 01:30:00,1.4305,18.212
2546,06/09/2021 01:45:00,1.43523,18.18
2547,06/09/2021 02:00:00,1.43126,18.152
2548,06/09/2021 02:15:00,1.43233,18.128
2549,06/09/2021 02:30:00,1.43526,18.108
2550,06/09/2021 02:45:00,1.43118,18.088
2551,06/09/2021 03:00:00,1.43225,18.068
2552,06/09/2021 03:15:00,1.43297,18.051
2553,06/09/2021 03:30:00,1.4366,18.035
2554,06/09/2021 03:45:00,1.43309,18.02
2555,06/09/2021 04:00:00,1.43771,18.005
2556,06/09/2021 04:15:00,1.43671,17.99
2557,06/09/2021 04:30:00,1.42954,17.977
2558,06/09/2021 04:45:00,1.43385,17.959
2559,06/09/2021 05:00:00,1.43671,17.944
2560,06/09/2021 05:15:00,1.43458,17.926
2561,06/09/2021 05:30:00,1.43355,17.906
2562,06/09/2021 05:45:00,1.43347,17.879
2563,06/09/2021 06:00:00,1.43397,17.849
2564,06/09/2021 06:15:00,1.43244,17.818
2565,06/09/2021 06:30:00,1.43328,17.79
2566,06/09/2021 06:45:00,1.43282,17.755
2567,06/09/2021 07:00:00,1.43263,17.724
2568,06/09/2021 07:15:00,1.43194,17.69
2569,06/09/2021 07:30:00,1.43603,17.654
2570,06/09/2021 07:45:00,1.43156,17.619
2571,06/09/2021 08:00:00,1.43297,17.581
2572,06/09/2021 08:15:00,1.43141,17.552
2573,06/09/2021 08:30:00,1.43156,17.524
2574,06/09/2021 08:45:00,1.43351,17.501
2575,06/09/2021 09:00:00,1.42954,17.48
2576,06/09/2021 09:15:00,1.43275,17.467
2577,06/09/2021 09:30:00,1.43862,17.454
2578,06/09/2021 09:45:00,1.43572,17.451
2579,06/09/2021 10:00:00,1.43076,17.463
2580,06/09/2021 10:15:00,1.43706,17.495
2581,06/09/2021 10:30:00,1.4308,17.534
2582,06/09/2021 10:45:00,1.43294,17.592
2583,06/09/2021 11:00:00,1.43725,17.666
2584,06/09/2021 11:15:00,1.43725,17.754
2585,06/09/2021 11:30:00,1.43351,17.852
